date,state,S,I,R,S_norm,I_norm,R_norm,rainfall,harvest_area,I_raw
2015-01-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-03-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2015-04-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-05-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2015-07-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2015-08-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2016-05-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2016-07-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2016-12-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017-01-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2017-03-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2017-04-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017-05-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017-06-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017-07-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2017-08-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2017-09-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-01-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-02-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-03-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-04-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-05-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2018-06-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-07-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2018-09-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2020-02-01,sikkim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2013-02-01,tamilnadu,708.9031342318716,1.0,0.0,1.0,0.001410629960161687,0.0,0.0,708.9031342318716,1
2013-03-01,tamilnadu,924.33,1.0,0.0,0.9989193044643533,0.0010806955356467422,0.0,53.5,925.33,1
2013-04-01,tamilnadu,686.492322275833,686.492322275833,0.0,0.9970951019564185,0.9970951019564185,0.0,37.264172661870504,688.492322275833,762
2013-05-01,tamilnadu,0.0,0.0,726.3959204518806,0.0,0.0,1.0,31.47680412371134,726.3959204518806,826
2013-06-01,tamilnadu,0.0,0.0,737.5490829146627,0.0,0.0,1.0,27.684707646176914,737.5490829146627,724
2013-07-01,tamilnadu,0.0,0.0,732.6017243830172,0.0,0.0,1.0,43.708455882352936,732.6017243830172,891
2013-08-01,tamilnadu,0.0,0.0,702.5337699562551,0.0,0.0,1.0,136.7605729877217,702.5337699562551,787
2013-09-01,tamilnadu,0.0,0.0,711.0437767822896,0.0,0.0,1.0,115.68461538461538,711.0437767822896,820
2013-10-01,tamilnadu,0.0,0.0,718.4122229364535,0.0,0.0,1.0,125.36434169278996,718.4122229364535,1539
2013-11-01,tamilnadu,0.0,0.0,693.2894730538885,0.0,0.0,1.0,70.744531688166,693.2894730538885,2342
2013-12-01,tamilnadu,0.0,0.0,705.2338924416063,0.0,0.0,1.0,43.796958174904944,705.2338924416063,1980
2014-01-01,tamilnadu,0.0,0.0,704.7248076690205,0.0,0.0,1.0,1.37225935828877,704.7248076690205,1883
2014-02-01,tamilnadu,0.0,0.0,703.6151190362907,0.0,0.0,1.0,3.885129174543163,703.6151190362907,1861
2014-03-01,tamilnadu,0.0,0.0,704.9784853871189,0.0,0.0,1.0,7.370358034970857,704.9784853871189,1349
2014-04-01,tamilnadu,0.0,0.0,732.4503363042162,0.0,0.0,1.0,3.3139028475711894,732.4503363042162,1331
2014-05-01,tamilnadu,0.0,0.0,690.1355195713775,0.0,0.0,1.0,140.60663297536323,690.1355195713775,1732
2014-06-01,tamilnadu,0.0,0.0,740.7381810806212,0.0,0.0,1.0,12.82323886639676,740.7381810806212,1364
2014-07-01,tamilnadu,0.0,0.0,702.8102416885949,0.0,0.0,1.0,65.02950209399721,702.8102416885949,2407
2014-08-01,tamilnadu,0.0,0.0,737.5037990130851,0.0,0.0,1.0,122.3578158458244,737.5037990130851,1028
2014-09-01,tamilnadu,0.0,0.0,712.3933758466635,0.0,0.0,1.0,141.3584996558844,712.3933758466635,1562
2014-10-01,tamilnadu,0.0,0.0,731.1491097739807,0.0,0.0,1.0,251.8090840840841,731.1491097739807,1574
2014-11-01,tamilnadu,0.0,0.0,715.736540042797,0.0,0.0,1.0,58.933378746594,715.736540042797,1887
2014-12-01,tamilnadu,0.0,0.0,716.5013398918109,0.0,0.0,1.0,40.40554675118859,716.5013398918109,2421
2015-01-01,tamilnadu,0.0,0.0,710.3971883065182,0.0,0.0,1.0,2.6292545710267228,710.3971883065182,2464
2015-02-01,tamilnadu,0.0,0.0,710.7922013702508,0.0,0.0,1.0,0.19545934530095035,710.7922013702508,2091
2015-03-01,tamilnadu,0.0,0.0,713.9811422044794,0.0,0.0,1.0,26.748394602140532,713.9811422044794,2464
2015-04-01,tamilnadu,0.0,0.0,717.3443483026414,0.0,0.0,1.0,127.87043121149898,717.3443483026414,1625
2015-05-01,tamilnadu,0.0,0.0,720.2953259207432,0.0,0.0,1.0,108.42697724810401,720.2953259207432,2082
2015-06-01,tamilnadu,0.0,0.0,721.50383340869,0.0,0.0,1.0,78.82297628781684,721.50383340869,2819
2015-07-01,tamilnadu,0.0,0.0,711.8983789273782,0.0,0.0,1.0,46.18800925925926,711.8983789273782,2447
2015-08-01,tamilnadu,0.0,0.0,704.2461596073575,0.0,0.0,1.0,70.72590785907859,704.2461596073575,2039
2015-09-01,tamilnadu,0.0,0.0,708.7777623679821,0.0,0.0,1.0,93.88934108527131,708.7777623679821,1716
2015-10-01,tamilnadu,0.0,0.0,705.4220081871377,0.0,0.0,1.0,147.39749388753054,705.4220081871377,1894
2015-11-01,tamilnadu,0.0,0.0,706.1990110811535,0.0,0.0,1.0,271.512709572742,706.1990110811535,2239
2015-12-01,tamilnadu,0.0,0.0,710.0207654923269,0.0,0.0,1.0,65.04002535925612,710.0207654923269,3109
2016-01-01,tamilnadu,0.0,0.0,692.8549398924924,0.0,0.0,1.0,0.0,692.8549398924924,2733
2016-02-01,tamilnadu,0.0,0.0,708.5531011678852,0.0,0.0,1.0,0.0,708.5531011678852,2447
2016-03-01,tamilnadu,0.0,0.0,712.0162252225671,0.0,0.0,1.0,0.0,712.0162252225671,3305
2016-04-01,tamilnadu,0.0,0.0,692.5540920581811,0.0,0.0,1.0,0.0,692.5540920581811,1490
2016-05-01,tamilnadu,0.0,0.0,710.0655924114806,0.0,0.0,1.0,0.0,710.0655924114806,1565
2016-06-01,tamilnadu,0.0,0.0,717.6375965137265,0.0,0.0,1.0,0.0,717.6375965137265,1479
2016-07-01,tamilnadu,0.0,0.0,694.4961085610383,0.0,0.0,1.0,0.0,694.4961085610383,2112
2016-08-01,tamilnadu,0.0,0.0,686.3208488091816,0.0,0.0,1.0,0.0,686.3208488091816,1128
2016-09-01,tamilnadu,0.0,0.0,695.7844370621402,0.0,0.0,1.0,0.0,695.7844370621402,1677
2016-10-01,tamilnadu,0.0,0.0,684.3020639126903,0.0,0.0,1.0,0.0,684.3020639126903,1621
2016-11-01,tamilnadu,0.0,0.0,685.6365104995057,0.0,0.0,1.0,0.0,685.6365104995057,1297
2016-12-01,tamilnadu,0.0,0.0,702.9729886472307,0.0,0.0,1.0,0.0,702.9729886472307,1408
2017-01-01,tamilnadu,0.0,0.0,721.649379375164,0.0,0.0,1.0,0.0,721.649379375164,1735
2017-02-01,tamilnadu,0.0,0.0,697.6893607110064,0.0,0.0,1.0,0.0,697.6893607110064,1301
2017-03-01,tamilnadu,0.0,0.0,710.0886088256644,0.0,0.0,1.0,0.0,710.0886088256644,1207
2017-04-01,tamilnadu,0.0,0.0,712.8561114756989,0.0,0.0,1.0,0.0,712.8561114756989,1183
2017-05-01,tamilnadu,0.0,0.0,733.8228144954949,0.0,0.0,1.0,0.0,733.8228144954949,1217
2017-06-01,tamilnadu,0.0,0.0,690.591793679194,0.0,0.0,1.0,0.0,690.591793679194,1103
2017-07-01,tamilnadu,0.0,0.0,711.3641226520709,0.0,0.0,1.0,0.0,711.3641226520709,942
2017-08-01,tamilnadu,0.0,0.0,688.1910968607996,0.0,0.0,1.0,0.0,688.1910968607996,762
2017-09-01,tamilnadu,0.0,0.0,703.7352170552886,0.0,0.0,1.0,0.0,703.7352170552886,1052
2018-01-01,tamilnadu,0.0,0.0,687.9719242499255,0.0,0.0,1.0,0.0,687.9719242499255,1452
2018-02-01,tamilnadu,0.0,0.0,718.9532685077206,0.0,0.0,1.0,0.0,718.9532685077206,1466
2018-03-01,tamilnadu,0.0,0.0,712.7636358770238,0.0,0.0,1.0,0.0,712.7636358770238,1530
2018-04-01,tamilnadu,0.0,0.0,694.0547511464594,0.0,0.0,1.0,0.0,694.0547511464594,1038
2018-05-01,tamilnadu,0.0,0.0,721.1934946677954,0.0,0.0,1.0,0.0,721.1934946677954,937
2018-06-01,tamilnadu,0.0,0.0,707.8709801375373,0.0,0.0,1.0,0.0,707.8709801375373,700
2018-07-01,tamilnadu,0.0,0.0,702.6134488969042,0.0,0.0,1.0,0.0,702.6134488969042,1119
2018-08-01,tamilnadu,0.0,0.0,708.2993820953715,0.0,0.0,1.0,0.0,708.2993820953715,786
2018-09-01,tamilnadu,0.0,0.0,694.7184677999799,0.0,0.0,1.0,0.0,694.7184677999799,178
2018-11-01,tamilnadu,0.0,0.0,714.8496551166537,0.0,0.0,1.0,0.0,714.8496551166537,101
2018-12-01,tamilnadu,0.0,0.0,731.8088247688436,0.0,0.0,1.0,0.0,731.8088247688436,782
2020-01-01,tamilnadu,0.0,0.0,709.6231524911359,0.0,0.0,1.0,0.0,709.6231524911359,2654
2020-02-01,tamilnadu,0.0,0.0,695.5456081190715,0.0,0.0,1.0,0.0,695.5456081190715,2775
2020-03-01,tamilnadu,0.0,0.0,714.7394577273151,0.0,0.0,1.0,0.0,714.7394577273151,1892
2020-06-01,tamilnadu,0.0,0.0,720.076885735106,0.0,0.0,1.0,0.0,720.076885735106,1085
2020-07-01,tamilnadu,0.0,0.0,710.8846938590709,0.0,0.0,1.0,0.0,710.8846938590709,1014
2013-04-01,telangana,752.8877777777777,9.0,0.0,1.0,0.011953972777409649,0.0,26.444444444444443,752.8877777777777,9
2013-05-01,telangana,733.0771256522314,2.0,7.0,0.9878718805783299,0.002695137649260037,0.009432981772410129,18.0,742.0771256522314,2
2013-06-01,telangana,735.6321256522315,2.0,9.0,0.9852671755981692,0.002678695345787419,0.012054129056043385,116.1,746.6321256522315,2
2013-07-01,telangana,731.9514171014877,3.0,10.0,0.9825491975697135,0.004027108253143034,0.013423694177143447,330.3,744.9514171014877,3
2013-08-01,telangana,669.5087225121028,9.0,7.0,0.9766596697101582,0.01312893578803602,0.010211394501805793,208.4777777777778,685.5087225121028,9
2013-09-01,telangana,668.5054251304463,10.0,15.0,0.9639512553268094,0.014419497869276265,0.021629246803914398,156.53,693.5054251304463,10
2013-10-01,telangana,520.88,1.0,34.0,0.9370367705260129,0.0017989494135424913,0.0611642800604447,231.4,555.88,1
2013-11-01,telangana,656.2383333333333,6.0,30.0,0.9479947898483904,0.008667535025268272,0.04333767512634136,14.216666666666669,692.2383333333333,6
2013-12-01,telangana,513.88,1.0,41.0,0.9244441246312154,0.0017989494135424913,0.07375692595524214,0.0,555.88,1
2014-01-01,telangana,546.81,2.0,41.0,0.9270951662399756,0.003390922500466252,0.06951391125955816,0.35,589.81,2
2014-02-01,telangana,457.73,2.0,43.0,0.9104887315258687,0.0039782785988502775,0.08553298987528096,0.0,502.73,2
2014-03-01,telangana,652.62,1.0,46.0,0.932820674080215,0.0014293473599954261,0.0657499785597896,66.7,699.62,1
2014-04-01,telangana,609.5720359006375,7.0,41.0,0.9270041951612842,0.010645221538979397,0.06235058329973647,7.928571428571429,657.5720359006375,7
2014-06-01,telangana,551.7771256522315,2.0,53.0,0.9093571631579225,0.003296103157893729,0.08734673368418382,84.8,606.7771256522315,2
2014-07-01,telangana,576.6965507826778,5.0,52.0,0.9100515855268593,0.007890211795889541,0.08205820267725122,123.1,633.6965507826778,5
2014-08-01,telangana,574.9149899638018,24.0,38.0,0.9026557688593203,0.037681637860908265,0.05966259327977142,190.26250000000002,636.9149899638018,24
2014-09-01,telangana,517.3137220557644,229.0,0.0,0.8574539300930222,0.379570348938348,0.0,128.59846153846155,603.3137220557644,229
2014-10-01,telangana,301.71918510366277,124.0,191.0,0.489232688704094,0.20106395746251537,0.30970335383339065,42.29345794392523,616.7191851036628,124
2014-11-01,telangana,177.11316429611963,91.0,348.0,0.2874685602578596,0.14770013898982864,0.5648313007523117,14.140476190476189,616.1131642961196,91
2014-12-01,telangana,71.47682530437464,68.0,462.0,0.11883554327833681,0.11305506237183603,0.7681093943498272,0.5316666666666666,601.4768253043746,68
2015-01-01,telangana,0.0,0.0,545.5891426351823,0.0,0.0,1.0,9.459999999999999,545.5891426351823,253
2015-02-01,telangana,0.0,0.0,545.8343029283395,0.0,0.0,1.0,0.0,545.8343029283395,201
2015-03-01,telangana,0.0,0.0,551.3145754654851,0.0,0.0,1.0,35.665030674846626,551.3145754654851,184
2015-04-01,telangana,0.0,0.0,572.3996878458803,0.0,0.0,1.0,55.0439393939394,572.3996878458803,141
2015-05-01,telangana,0.0,0.0,575.4808406261423,0.0,0.0,1.0,20.850666666666665,575.4808406261423,79
2015-06-01,telangana,0.0,0.0,581.4009425040588,0.0,0.0,1.0,195.05555555555554,581.4009425040588,113
2015-07-01,telangana,0.0,0.0,574.0409947634173,0.0,0.0,1.0,99.3524861878453,574.0409947634173,194
2015-08-01,telangana,0.0,0.0,576.4288139259563,0.0,0.0,1.0,162.5362017804154,576.4288139259563,389
2015-09-01,telangana,0.0,0.0,564.0649897865768,0.0,0.0,1.0,169.1283116883117,564.0649897865768,426
2015-10-01,telangana,0.0,0.0,556.7249570241225,0.0,0.0,1.0,18.833724340175955,556.7249570241225,366
2015-11-01,telangana,0.0,0.0,584.1215672420246,0.0,0.0,1.0,2.506037735849057,584.1215672420246,284
2015-12-01,telangana,0.0,0.0,567.7117328078933,0.0,0.0,1.0,0.4092178770949721,567.7117328078933,382
2016-01-01,telangana,0.0,0.0,717.5961965626135,0.0,0.0,1.0,0.0,717.5961965626135,153
2016-02-01,telangana,0.0,0.0,647.9384066925857,0.0,0.0,1.0,0.0,647.9384066925857,177
2016-03-01,telangana,0.0,0.0,648.9781726016096,0.0,0.0,1.0,0.0,648.9781726016096,136
2016-04-01,telangana,0.0,0.0,666.4671256522315,0.0,0.0,1.0,0.0,666.4671256522315,28
2016-05-01,telangana,0.0,0.0,648.970568774756,0.0,0.0,1.0,0.0,648.970568774756,23
2016-06-01,telangana,0.0,0.0,640.784712040178,0.0,0.0,1.0,0.0,640.784712040178,30
2016-07-01,telangana,0.0,0.0,688.280007025211,0.0,0.0,1.0,0.0,688.280007025211,82
2016-08-01,telangana,0.0,0.0,678.9685181084775,0.0,0.0,1.0,0.0,678.9685181084775,214
2016-09-01,telangana,0.0,0.0,665.8231152007464,0.0,0.0,1.0,0.0,665.8231152007464,314
2016-10-01,telangana,0.0,0.0,610.0880993765664,0.0,0.0,1.0,0.0,610.0880993765664,297
2016-11-01,telangana,0.0,0.0,597.6805556250828,0.0,0.0,1.0,0.0,597.6805556250828,69
2016-12-01,telangana,0.0,0.0,732.0205538828559,0.0,0.0,1.0,0.0,732.0205538828559,168
2017-01-01,telangana,0.0,0.0,613.7761108300784,0.0,0.0,1.0,0.0,613.7761108300784,80
2017-02-01,telangana,0.0,0.0,616.9466386554622,0.0,0.0,1.0,0.0,616.9466386554622,146
2017-03-01,telangana,0.0,0.0,667.811182462433,0.0,0.0,1.0,0.0,667.811182462433,119
2017-04-01,telangana,0.0,0.0,623.7815706800593,0.0,0.0,1.0,0.0,623.7815706800593,39
2017-05-01,telangana,0.0,0.0,628.9968502608926,0.0,0.0,1.0,0.0,628.9968502608926,25
2017-06-01,telangana,0.0,0.0,678.3612134271269,0.0,0.0,1.0,0.0,678.3612134271269,34
2017-07-01,telangana,0.0,0.0,688.9751539759355,0.0,0.0,1.0,0.0,688.9751539759355,84
2017-08-01,telangana,0.0,0.0,688.910523857422,0.0,0.0,1.0,0.0,688.910523857422,245
2017-09-01,telangana,0.0,0.0,689.4515964036252,0.0,0.0,1.0,0.0,689.4515964036252,300
2018-01-01,telangana,0.0,0.0,600.3878895535282,0.0,0.0,1.0,0.0,600.3878895535282,112
2018-02-01,telangana,0.0,0.0,615.70055056688,0.0,0.0,1.0,0.0,615.70055056688,86
2018-03-01,telangana,0.0,0.0,640.0820448044512,0.0,0.0,1.0,0.0,640.0820448044512,77
2018-04-01,telangana,0.0,0.0,588.9131122367672,0.0,0.0,1.0,0.0,588.9131122367672,22
2018-05-01,telangana,0.0,0.0,613.5396059902646,0.0,0.0,1.0,0.0,613.5396059902646,21
2018-06-01,telangana,0.0,0.0,549.1635340411146,0.0,0.0,1.0,0.0,549.1635340411146,24
2018-07-01,telangana,0.0,0.0,630.5339335104619,0.0,0.0,1.0,0.0,630.5339335104619,63
2018-08-01,telangana,0.0,0.0,580.6556058326084,0.0,0.0,1.0,0.0,580.6556058326084,45
2018-09-01,telangana,0.0,0.0,653.6268593259282,0.0,0.0,1.0,0.0,653.6268593259282,29
2018-11-01,telangana,0.0,0.0,617.8771913913235,0.0,0.0,1.0,0.0,617.8771913913235,97
2018-12-01,telangana,0.0,0.0,595.9897767644188,0.0,0.0,1.0,0.0,595.9897767644188,405
2013-04-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
2013-05-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
2013-06-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
2013-07-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2013-08-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
2013-09-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
2013-10-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2013-11-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2013-12-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2014-01-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2014-02-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
2014-03-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
2014-04-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
2014-05-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2014-06-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2014-07-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
2014-08-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
2014-09-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2014-10-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2014-11-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2014-12-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
2015-01-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
2015-02-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
2015-03-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2015-04-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
2015-05-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
2015-06-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
2015-07-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
2015-08-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
2015-09-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
2015-10-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
2015-11-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
2015-12-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
2016-01-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
2016-02-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
2016-03-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
2016-04-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
2016-05-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
2016-06-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
2016-07-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2016-08-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
2016-09-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2016-10-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2016-11-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
2016-12-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2017-01-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
2017-02-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
2017-03-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
2017-04-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
2017-05-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
2017-06-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2017-07-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2017-08-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2017-09-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-01-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-02-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2018-03-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2018-04-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-05-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-06-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-07-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-08-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2018-09-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2018-12-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2020-01-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2020-02-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2020-03-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2020-06-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2020-07-01,tripura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2013-01-01,uttar pradesh,579.0178448977304,50.0,0.0,1.0,0.08635312441679807,0.0,18.50408163265306,579.0178448977304,50
2013-02-01,uttar pradesh,529.9683919998505,50.0,0.0,0.9137884052136191,0.08621159478638085,0.0,63.138000000000005,579.9683919998505,50
2013-03-01,uttar pradesh,430.63761764685273,139.0,0.0,0.8115474729374511,0.261949012616943,0.0,2.386029411764706,530.6376176468527,139
2013-04-01,uttar pradesh,369.19606666647917,369.19606666647917,0.0,0.6070346174549298,0.6070346174549298,0.0,5.620501474926254,608.1960666664792,1744
2013-05-01,uttar pradesh,0.0,0.0,584.7441351961805,0.0,0.0,1.0,2.0416163141993957,584.7441351961805,1666
2013-06-01,uttar pradesh,0.0,0.0,606.5921933773226,0.0,0.0,1.0,308.3037527593819,606.5921933773226,509
2013-07-01,uttar pradesh,0.0,0.0,555.5951972100507,0.0,0.0,1.0,241.3881974248927,555.5951972100507,998
2013-08-01,uttar pradesh,0.0,0.0,563.0523221322422,0.0,0.0,1.0,259.7004846526656,563.0523221322422,1380
2013-09-01,uttar pradesh,0.0,0.0,572.1397434708751,0.0,0.0,1.0,74.18842975206611,572.1397434708751,1338
2013-10-01,uttar pradesh,0.0,0.0,593.4553372149273,0.0,0.0,1.0,83.7526582278481,593.4553372149273,410
2013-11-01,uttar pradesh,0.0,0.0,555.4374262006163,0.0,0.0,1.0,0.831004366812227,555.4374262006163,230
2013-12-01,uttar pradesh,0.0,0.0,558.6071249997207,0.0,0.0,1.0,3.27554347826087,558.6071249997207,184
2014-01-01,uttar pradesh,0.0,0.0,572.8434443179111,0.0,0.0,1.0,51.17727272727273,572.8434443179111,182
2014-02-01,uttar pradesh,0.0,0.0,574.4711808448967,0.0,0.0,1.0,27.8712676056338,574.4711808448967,419
2014-03-01,uttar pradesh,0.0,0.0,577.1706323527351,0.0,0.0,1.0,19.268627450980393,577.1706323527351,462
2014-04-01,uttar pradesh,0.0,0.0,593.7366496122293,0.0,0.0,1.0,3.4735658914728678,593.7366496122293,1500
2014-05-01,uttar pradesh,0.0,0.0,592.5748167774407,0.0,0.0,1.0,8.726498002663117,592.5748167774407,1796
2014-06-01,uttar pradesh,0.0,0.0,567.759048847698,0.0,0.0,1.0,32.43387096774193,567.759048847698,473
2014-07-01,uttar pradesh,0.0,0.0,579.0336821816268,0.0,0.0,1.0,213.97951515151516,579.0336821816268,871
2014-08-01,uttar pradesh,0.0,0.0,572.6751027904999,0.0,0.0,1.0,90.74093023255814,572.6751027904999,483
2014-09-01,uttar pradesh,0.0,0.0,582.4772741079273,0.0,0.0,1.0,101.51714614499424,582.4772741079273,928
2014-10-01,uttar pradesh,0.0,0.0,573.875883027255,0.0,0.0,1.0,63.150000000000006,573.875883027255,473
2014-11-01,uttar pradesh,0.0,0.0,608.0057470585526,0.0,0.0,1.0,0.0,608.0057470585526,243
2014-12-01,uttar pradesh,0.0,0.0,587.8294530383902,0.0,0.0,1.0,11.461602209944752,587.8294530383902,184
2015-01-01,uttar pradesh,0.0,0.0,575.334911538156,0.0,0.0,1.0,26.29615384615385,575.334911538156,107
2015-02-01,uttar pradesh,0.0,0.0,576.950897649889,0.0,0.0,1.0,6.461618798955614,576.950897649889,427
2015-03-01,uttar pradesh,0.0,0.0,586.0539117172185,0.0,0.0,1.0,54.394221508828245,586.0539117172185,654
